NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name, UZA SQ Miles , UZA Population , Service Area Population , Service Area SQ Miles ,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
30080,3080,"Arlington County, Virginia",MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 234,200 ", 26 ,2023,6,2023,"4,950,881","2,049,102",2,"$2,439,837.00 ","$23,270,885.00 ",$11.36 ,$1.19 
30081,3081,Loudoun County,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 420,959 ", 516 ,2023,6,2023,"5,821,706","163,343",36,"$1,623,805.00 ","$5,320,341.00 ",$32.57 ,$9.94 
30081,3081,Loudoun County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 420,959 ", 516 ,2023,6,2023,"79,755","14,974",5,"$27,796.00 ","$1,405,988.00 ",$93.90 ,$1.86 
30081,3081,Loudoun County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Leesburg,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 420,959 ", 516 ,2023,6,2023,"1,895,925","348,502",5,"$245,681.00 ","$11,574,715.00 ",$33.21 ,$0.70 
30083,3083,Transportation District Commission of Hampton Roads,DR,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2004,9,2004,"134,581","18,827",7,"$279,866.00 ","$1,423,680.00 ",$75.62 ,$14.87 
30083,3083,Transportation District Commission of Hampton Roads,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"2,507,843","262,434",10,"$768,821.00 ","$9,388,901.00 ",$35.78 ,$2.93 
30083,3083,Transportation District Commission of Hampton Roads,DR,TN,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"787,780","84,087",9,"$270,461.00 ","$2,692,802.00 ",$32.02 ,$3.22 
30083,3083,Transportation District Commission of Hampton Roads,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"161,593","11,373",14,"$35,146.00 ","$499,651.00 ",$43.93 ,$3.09 
30083,3083,Transportation District Commission of Hampton Roads,FB,PT,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"167,814","227,195",1,"$269,040.00 ","$1,375,837.00 ",$6.06 ,$1.18 
30083,3083,Transportation District Commission of Hampton Roads,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"2,523,415","728,444",3,"$835,990.00 ","$12,299,924.00 ",$16.89 ,$1.15 
30083,3083,Transportation District Commission of Hampton Roads,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"28,852,135","5,814,456",5,"$6,523,268.00 ","$91,366,362.00 ",$15.71 ,$1.12 
30083,3083,Transportation District Commission of Hampton Roads,VP,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2015,6,2015,"3,594,392","97,859",37,"$381,904.00 ","$849,897.00 ",$8.68 ,$3.90 
30083,3083,Transportation District Commission of Hampton Roads,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,90892,"Virginia Beach--Norfolk, VA", 481.67 ," 1,451,578 "," 1,150,833 ", 438 ,2023,6,2023,"1,796,564","39,165",46,"$201,441.00 ","$778,460.00 ",$19.88 ,$5.14 
30084,3084,University of Pittsburgh,VP,DO,Bus,Inactive,Full Reporter,Other(Describe),Pittsburgh,PA,69697,"Pittsburgh, PA", 906.64 ," 1,745,039 "," 1,753,136 ", 778 ,2003,6,2003,"1,570,936","69,148",23,"$141,355.00 ","$71,345.00 ",$1.03 ,$2.04 
30085,3085,"Prince George's County, Maryland",DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UPPER MARLBORO,MD,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 967,201 ", 487 ,2023,6,2023,"300,581","38,242",8,$0.00 ,"$4,056,044.00 ",$106.06 ,$0.00 
30085,3085,"Prince George's County, Maryland",MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UPPER MARLBORO,MD,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 967,201 ", 487 ,2023,6,2023,"12,829,733","1,762,469",7,"$128,872.00 ","$34,986,431.00 ",$19.85 ,$0.07 
30087,3087,County of Fayette,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 "," 136,606 ", 812 ,2023,6,2023,"1,250,600","103,909",12,"$701,422.00 ","$2,576,487.00 ",$24.80 ,$6.75 
30087,3087,County of Fayette,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 "," 136,606 ", 812 ,2019,6,2019,"62,388","2,613",24,"$1,747.00 ","$66,935.00 ",$25.62 ,$0.67 
30087,3087,County of Fayette,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 "," 136,606 ", 812 ,2023,6,2023,"771,966","77,976",10,"$125,127.00 ","$1,973,079.00 ",$25.30 ,$1.60 
30087,3087,County of Fayette,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",UNIONTOWN,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 "," 136,606 ", 812 ,2020,6,2020,"145,074","18,712",8,"$17,752.00 ","$680,241.00 ",$36.35 ,$0.95 
30088,3088,"County Commissioners of Charles County, MD",DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA PLATA,MD,91261,"Waldorf, MD", 59.35 ," 118,601 "," 170,102 ", 458 ,2023,6,2023,"457,114","49,470",9,$0.00 ,"$1,808,751.00 ",$36.56 ,$0.00 
30088,3088,"County Commissioners of Charles County, MD",MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LA PLATA,MD,91261,"Waldorf, MD", 59.35 ," 118,601 "," 170,102 ", 458 ,2023,6,2023,"3,941,248","492,846",8,$0.00 ,"$6,849,321.00 ",$13.90 ,$0.00 
30089,3089,Monongalia County Urban Mass Transit Authority,DR,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MORGANTOWN,WV,59275,"Morgantown, WV", 40.70 ," 77,620 "," 105,822 ", 293 ,2023,6,2023,,,,,,,
30089,3089,Monongalia County Urban Mass Transit Authority,MB,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MORGANTOWN,WV,59275,"Morgantown, WV", 40.70 ," 77,620 "," 105,822 ", 293 ,2023,6,2023,,,,,,,
30091,3091,Town of Blacksburg,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BLACKSBURG,VA,08002,"Blacksburg--Christiansburg, VA", 33.98 ," 72,400 "," 71,014 ", 36 ,2023,6,2023,"94,657","27,883",3,$0.00 ,"$1,528,756.00 ",$54.83 ,$0.00 
30091,3091,Town of Blacksburg,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BLACKSBURG,VA,08002,"Blacksburg--Christiansburg, VA", 33.98 ," 72,400 "," 71,014 ", 36 ,2023,6,2023,"6,476,960","3,492,195",2,$0.00 ,"$9,250,861.00 ",$2.65 ,$0.00 
30092,3092,"The County Commissioners of Carroll County, Maryland",DR,PT,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",WESTMINSTER,MD,31519,"Frederick, MD", 80.29 ," 176,456 "," 172,891 ", 448 ,2023,6,2023,,,,,,,
30092,3092,"The County Commissioners of Carroll County, Maryland",MB,PT,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",WESTMINSTER,MD,31519,"Frederick, MD", 80.29 ," 176,456 "," 172,891 ", 448 ,2023,6,2023,,,,,,,
30094,3094,City of Harrisonburg,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HARRISONBURG,VA,37162,"Harrisonburg, VA", 31.10 ," 73,377 "," 53,375 ", 17 ,2023,6,2023,"125,513","39,536",3,"$277,603.00 ","$983,375.00 ",$24.87 ,$7.02 
30094,3094,City of Harrisonburg,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HARRISONBURG,VA,37162,"Harrisonburg, VA", 31.10 ," 73,377 "," 53,375 ", 17 ,2010,6,2010,"7,119","2,533",3,"$3,843.00 ","$24,931.00 ",$9.84 ,$1.52 
30094,3094,City of Harrisonburg,DR,TX,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HARRISONBURG,VA,37162,"Harrisonburg, VA", 31.10 ," 73,377 "," 53,375 ", 17 ,2012,6,2012,"3,216","1,061",3,"$1,312.00 ","$11,213.00 ",$10.57 ,$1.24 
30094,3094,City of Harrisonburg,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",HARRISONBURG,VA,37162,"Harrisonburg, VA", 31.10 ," 73,377 "," 53,375 ", 17 ,2023,6,2023,"3,093,258","1,483,210",2,"$1,979,823.00 ","$4,962,135.00 ",$3.35 ,$1.33 
30095,3095,County of Lebanon Transit Authority,CB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,LEBANON,PA,48664,"Lebanon, PA", 32.71 ," 75,485 "," 146,164 ", 362 ,2018,6,2018,"385,362","21,908",18,"$45,480.00 ","$576,585.00 ",$26.32 ,$2.08 
30095,3095,County of Lebanon Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEBANON,PA,48664,"Lebanon, PA", 32.71 ," 75,485 "," 146,164 ", 362 ,2023,6,2023,"341,737","39,407",9,"$772,801.00 ","$1,421,447.00 ",$36.07 ,$19.61 
30095,3095,County of Lebanon Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LEBANON,PA,48664,"Lebanon, PA", 32.71 ," 75,485 "," 146,164 ", 362 ,2023,6,2023,"1,164,880","204,365",6,"$253,472.00 ","$3,177,684.00 ",$15.55 ,$1.24 
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALISBURY,MD,78364,"Salisbury, MD--DE", 48.39 ," 78,075 "," 181,696 "," 1,031 ",2023,6,2023,"674,497","52,759",13,"$199,686.00 ","$2,853,108.00 ",$54.08 ,$3.78 
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SALISBURY,MD,78364,"Salisbury, MD--DE", 48.39 ," 78,075 "," 181,696 "," 1,031 ",2016,6,2016,"40,381","1,814",22,$0.00 ,"$101,429.00 ",$55.91 ,$0.00 
30096,3096,The Tri-County Council for the Lower Eastern Shore of Maryland,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALISBURY,MD,78364,"Salisbury, MD--DE", 48.39 ," 78,075 "," 181,696 "," 1,031 ",2023,6,2023,"5,328,945","161,022",33,"$244,060.00 ","$3,470,556.00 ",$21.55 ,$1.52 
30099,3099,City of Winchester,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",WINCHESTER,VA,96103,"Winchester, VA", 42.22 ," 83,377 "," 28,136 ", 9 ,2023,6,2023,,,,,,,
30099,3099,City of Winchester,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",WINCHESTER,VA,96103,"Winchester, VA", 42.22 ," 83,377 "," 28,136 ", 9 ,2023,6,2023,,,,,,,
30101,3101,City of Washington,DR,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Washington,PA,69697,"Pittsburgh, PA", 906.64 ," 1,745,039 "," 61,634 ", 33 ,2015,6,2015,"35,624","10,828",3,"$17,740.00 ","$162,870.00 ",$15.04 ,$1.64 
30101,3101,City of Washington,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",Washington,PA,69697,"Pittsburgh, PA", 906.64 ," 1,745,039 "," 61,634 ", 33 ,2015,6,2015,"1,025,552","56,349",18,"$130,729.00 ","$1,068,838.00 ",$18.97 ,$2.32 
30102,3102,Martz Trailways,CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Wilkes Barre,PA,63217,"New York--Jersey City--Newark, NY--NJ"," 3,248.12 "," 19,426,449 "," 813,888 "," 2,315 ",2016,12,2016,"82,399,343","901,698",91,"$18,975,319.00 ","$14,675,306.00 ",$16.28 ,$21.04 
30102,3102,Martz Trailways,MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Wilkes Barre,PA,63217,"New York--Jersey City--Newark, NY--NJ"," 3,248.12 "," 19,426,449 "," 813,888 "," 2,315 ",2011,12,2011,,,,$0.00 ,$0.00 ,,
30103,3103,"Martz Group, National Coach Works of Virginia",CB,DO,Bus,Active,Full Reporter,Private-For-Profit Corporation,Fredericksburg,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 264,585 ", 682 ,2016,12,2016,"4,733,227","110,655",43,"$1,454,471.00 ","$1,051,538.00 ",$9.50 ,$13.14 
30103,3103,"Martz Group, National Coach Works of Virginia",MB,DO,Bus,Inactive,Full Reporter,Private-For-Profit Corporation,Fredericksburg,VA,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 264,585 ", 682 ,2011,12,2011,"9,317,369","206,213",45,"$2,072,307.00 ","$2,265,787.00 ",$10.99 ,$10.05 
30107,3107,West Virginia University,MG,DO,Rail,Active,Full Reporter,University,MORGANTOWN,WV,59275,"Morgantown, WV", 40.70 ," 77,620 "," 60,547 ", 12 ,2023,6,2023,"2,890,640","1,600,303",2,"$97,621.00 ","$5,365,216.00 ",$3.35 ,$0.06 
30111,3111,Washington County Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WASHINGTON,PA,69697,"Pittsburgh, PA", 906.64 ," 1,745,039 "," 209,349 ", 861 ,2023,6,2023,"1,525,401","170,831",9,"$1,139,557.00 ","$5,383,794.00 ",$31.52 ,$6.67 
30111,3111,Washington County Transportation Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WASHINGTON,PA,69697,"Pittsburgh, PA", 906.64 ," 1,745,039 "," 209,349 ", 861 ,2023,6,2023,"1,072,155","75,259",14,"$109,888.00 ","$1,896,142.00 ",$25.19 ,$1.46 
30112,3112,District Department of Transportation,MB,PT,Bus,Inactive,Full Reporter,State Government Unit or Department of Transportation,WASHINGTON,DC,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 317,779 ", 24 ,2023,9,2023,"3,285,880","1,967,593",2,"$717,756.00 ","$36,975,714.00 ",$18.79 ,$0.36 
30112,3112,District Department of Transportation,SR,PT,Rail,Active,Full Reporter,State Government Unit or Department of Transportation,WASHINGTON,DC,92242,"Washington--Arlington, DC--VA--MD"," 1,294.51 "," 5,174,759 "," 317,779 ", 24 ,2023,9,2023,"617,616","623,855",1,$0.00 ,"$11,154,578.00 ",$17.88 ,$0.00 
30129,3R03-018,Anne Arundel County,DR,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANNAPOLIS,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 603,441 ", 398 ,2017,6,2017,"822,290","101,250",8,$0.00 ,"$2,532,281.00 ",$25.01 ,$0.00 
30129,3R03-018,Anne Arundel County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANNAPOLIS,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 603,441 ", 398 ,2023,6,2023,"499,222","70,199",7,$0.00 ,"$6,967,975.00 ",$99.26 ,$0.00 
30129,3R03-018,Anne Arundel County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANNAPOLIS,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 603,441 ", 398 ,2023,6,2023,"653,028","79,658",8,$0.00 ,"$4,832,232.00 ",$60.66 ,$0.00 
30137,3R04-012,Monroe County Transportation  Authority,DR,DO,Bus,Active,Rural Reporter,Independent Public Agency or Authority of Transit Service,SWIFTWATER,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 ",,,2023,12,2023,,,,,,,
30137,3R04-012,Monroe County Transportation  Authority,DR,TX,Bus,Inactive,Rural Reporter,Independent Public Agency or Authority of Transit Service,SWIFTWATER,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 ",,,2019,6,2019,"10,546",237,44,"$8,295.00 ","$9,119.00 ",$38.48 ,$35.00 
30137,3R04-012,Monroe County Transportation  Authority,MB,DO,Bus,Active,Rural Reporter,Independent Public Agency or Authority of Transit Service,SWIFTWATER,PA,00042,Pennsylvania Non-UZA, -   ," 4,196,634 ",,,2023,12,2023,,,,,,,
30201,,City of Baltimore,FB,PT,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BALTIMORE,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 585,708 ", 81 ,2023,6,2023,"74,584","174,592",0,$0.00 ,"$1,099,583.00 ",$6.30 ,$0.00 
30201,,City of Baltimore,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",BALTIMORE,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 585,708 ", 81 ,2023,6,2023,"1,853,535","1,101,983",2,$0.00 ,"$6,794,246.00 ",$6.17 ,$0.00 
30202,,South Central Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANCASTER,PA,47530,"Lancaster--Manheim, PA", 181.53 ," 394,530 "," 949,401 "," 1,800 ",2023,6,2023,"743,402","114,231",7,"$810,663.00 ","$3,559,885.00 ",$31.16 ,$7.10 
30202,,South Central Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANCASTER,PA,47530,"Lancaster--Manheim, PA", 181.53 ," 394,530 "," 949,401 "," 1,800 ",2023,6,2023,"2,509,962","218,459",11,"$1,737,136.00 ","$7,601,653.00 ",$34.80 ,$7.95 
30202,,South Central Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LANCASTER,PA,47530,"Lancaster--Manheim, PA", 181.53 ," 394,530 "," 949,401 "," 1,800 ",2023,6,2023,"14,268,728","3,228,219",4,"$3,488,454.00 ","$24,682,928.00 ",$7.65 ,$1.08 
30205,,"Transit Management of Central Maryland, Inc.",DR,DO,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,ELLICOTT CITY,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 321,113 ", 251 ,2023,6,2023,"574,512","65,492",9,"$225,445.00 ","$4,206,781.00 ",$64.23 ,$3.44 
30205,,"Transit Management of Central Maryland, Inc.",DR,PT,Bus,Inactive,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,ELLICOTT CITY,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 321,113 ", 251 ,2022,6,2022,"632,338","58,219",11,"$255,031.00 ","$3,814,019.00 ",$65.51 ,$4.38 
30205,,"Transit Management of Central Maryland, Inc.",DR,TX,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,ELLICOTT CITY,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 321,113 ", 251 ,2023,6,2023,"98,041","12,427",8,"$53,185.00 ","$156,833.00 ",$12.62 ,$4.28 
30205,,"Transit Management of Central Maryland, Inc.",MB,DO,Bus,Active,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,ELLICOTT CITY,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 321,113 ", 251 ,2023,6,2023,"3,866,160","712,722",5,"$310,046.00 ","$12,818,490.00 ",$17.99 ,$0.44 
30205,,"Transit Management of Central Maryland, Inc.",MB,PT,Bus,Inactive,Full Reporter,Other Publicly-Owned or Privately Chartered Corporation,ELLICOTT CITY,MD,04843,"Baltimore, MD", 654.93 ," 2,212,038 "," 321,113 ", 251 ,2022,6,2022,"3,274,692","603,074",5,"$398,640.00 ","$11,598,185.00 ",$19.23 ,$0.66 
30206,,Susquehanna Regional Transportation Authority,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HARRISBURG,PA,37081,"Harrisburg, PA", 250.25 ," 490,859 "," 1,544,476 "," 5,619 ",2023,6,2023,"70,884","3,569",20,"$7,103.00 ","$267,648.00 ",$74.99 ,$1.99 
30206,,Susquehanna Regional Transportation Authority,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,HARRISBURG,PA,37081,"Harrisburg, PA", 250.25 ," 490,859 "," 1,544,476 "," 5,619 ",2023,6,2023,"861,281","33,746",26,"$71,284.00 ","$1,052,826.00 ",$31.20 ,$2.11 
